sid	uid	timestamp	x_label
705	100	1340496000	0
705	1996	1312675200	0
705	2304	1150675200	0
705	2001	1147910400	0
705	1980	1146614400	0
705	1557	1113004800	0
705	1438	1098230400	0
705	1472	1098230400	0
705	1596	1095811200	0
705	1087	1093478400	0
705	633	1091059200	0
705	1865	1087862400	0
705	251	1086912000	0
705	1195	1086652800	0
705	661	1085788800	0
705	405	1085702400	0
705	1599	1083024000	0
705	736	1082851200	0
705	1929	1082419200	0
705	1563	1082332800	0
705	1441	1081382400	0
705	1285	1081123200	0
705	570	1080518400	0
705	1205	1080432000	0
705	1440	1080432000	0
705	1610	1080432000	0
706	313	1434067200	0
706	1529	1423785600	0
706	1530	1420675200	0
706	1992	1319846400	0
706	374	1176336000	0
706	245	1137369600	0
706	121	1126915200	0
706	273	1121644800	0
706	78	1087948800	0
706	639	1087516800	0
707	337	1088035200	0
707	49	1424649600	0
707	2305	1410480000	0
707	1652	1408838400	0
707	2306	1378512000	0
707	437	1374710400	0
708	781	1097452800	0
708	405	1097452800	0
707	1398	1328918400	0
708	325	1419465600	0
708	2307	1419033600	0
708	1601	1410307200	0
707	181	1300924800	0
708	1034	1370044800	0
708	1186	1357171200	0
708	1632	1348963200	0
707	164	1128470400	0
707	586	1118275200	0
707	1091	1112572800	0
708	22	1234396800	0
708	172	1225152000	0
708	173	1158883200	0
708	1557	1112400000	0
707	657	1100044800	0
707	1665	1089849600	0
707	302	1088467200	0
707	562	1088208000	0
707	906	1088121600	0
709	67	1438128000	0
709	2308	1401926400	0
709	1655	1401408000	0
709	985	1385942400	0
709	2309	1358467200	0
709	24	1358294400	0
709	1346	1354579200	0
709	282	1348099200	0
709	722	1231977600	0
709	1546	1167868800	0
709	173	1158883200	0
709	252	1150761600	0
709	274	1120953600	0
709	563	1116547200	0
709	141	1108425600	0
709	1064	1107648000	0
709	336	1106524800	0
709	1132	1106006400	0
709	287	1105315200	0
709	214	1104105600	0
709	170	1099440000	0
709	1335	1097193600	0
710	1477	1082246400	0
710	69	1451520000	0
710	811	1423353600	0
710	1170	1416441600	0
710	552	1404518400	0
710	717	1381104000	0
710	1178	1372896000	0
710	2010	1357516800	0
710	363	1356739200	0
710	1118	1313798400	0
710	1992	1312761600	0
710	1179	1291161600	0
711	1017	1452556800	0
711	37	1450828800	0
711	334	1450396800	0
710	571	1134432000	0
710	250	1131321600	0
710	560	1129248000	0
710	530	1103414400	0
710	336	1101600000	0
710	416	1094428800	0
710	1835	1089158400	0
710	1793	1086566400	0
710	1712	1084665600	0
710	366	1083110400	0
711	14	1419379200	0
711	38	1417478400	0
711	160	1409616000	0
711	2310	1406937600	0
712	1571	1356134400	0
712	2311	1325808000	0
712	1512	1292112000	0
712	69	1258329600	0
711	2312	1390867200	0
711	2313	1386806400	0
712	33	1210723200	0
712	1305	1197936000	0
712	405	1189555200	0
712	1589	1172793600	0
711	754	1365984000	0
712	1594	1114041600	0
712	131	1107907200	0
712	192	1106956800	0
712	1411	1101427200	0
712	1472	1099872000	0
711	421	1358294400	0
712	1087	1095120000	0
711	1425	1205884800	0
711	78	1159833600	0
711	681	1151020800	0
712	251	1089072000	0
712	775	1088294400	0
712	1205	1087430400	0
711	772	1129766400	0
711	586	1118275200	0
712	1439	1087344000	0
712	1623	1086998400	0
712	1975	1086566400	0
711	657	1103328000	0
711	1710	1091577600	0
711	288	1088294400	0
711	286	1088208000	0
711	1173	1088121600	0
711	588	1087948800	0
713	1117	1436400000	0
713	1520	1231545600	0
713	1514	1203897600	0
713	1893	1192579200	0
713	252	1150243200	0
713	1281	1132099200	0
713	285	1126915200	0
713	170	1122595200	0
713	1451	1119484800	0
713	1627	1118102400	0
714	775	1084924800	0
714	1464	1084060800	0
714	1211	1083715200	0
714	101	1444176000	0
714	1556	1428105600	0
714	733	1410480000	0
714	282	1407801600	0
714	1642	1364774400	0
714	321	1351900800	0
714	1994	1248048000	0
714	1386	1156723200	0
714	172	1122854400	0
714	1557	1112400000	0
714	1845	1111017600	0
714	1439	1087862400	0
714	1453	1086739200	0
715	775	1079481600	0
715	405	1079136000	0
715	813	1429056000	0
715	589	1426464000	0
715	119	1372550400	0
715	1720	1284940800	0
715	968	1196208000	0
715	347	1149638400	0
715	1080	1121558400	0
716	1211	1083715200	0
716	811	1432080000	0
716	1206	1431475200	0
716	2314	1430611200	0
716	49	1424649600	0
716	612	1415318400	0
716	733	1410480000	0
716	282	1391212800	0
716	486	1386115200	0
716	2315	1360454400	0
716	1179	1303862400	0
716	576	1287792000	0
716	405	1247529600	0
716	1401	1209600000	0
716	1887	1160784000	0
716	1006	1117411200	0
716	336	1100908800	0
716	1627	1093824000	0
716	167	1089072000	0
717	2171	1249257600	0
717	721	1233273600	0
717	405	1203033600	0
717	774	1127606400	0
717	1028	1122163200	0
716	1347	1085788800	0
716	1759	1084924800	0
717	317	1092614400	0
717	1150	1089849600	0
716	2093	1084492800	0
716	1335	1084492800	0
717	704	1087344000	0
717	642	1086134400	0
717	918	1085443200	0
718	4	1427673600	0
718	2229	1406419200	0
718	2265	1402963200	0
718	1873	1373587200	0
718	1402	1151280000	0
718	1594	1112140800	0
718	1533	1097020800	0
718	650	1088294400	0
718	659	1086652800	0
718	1028	1083283200	0
718	1470	1082505600	0
718	1205	1080259200	0
718	2316	1080259200	0
718	1865	1080172800	0
718	1210	1079913600	0
718	1870	1079654400	0
719	1726	1427673600	0
719	239	1410825600	0
719	733	1410480000	0
719	19	1373673600	0
719	282	1346889600	0
719	1401	1209600000	0
719	1757	1200873600	0
719	1402	1177027200	0
719	1159	1152230400	0
719	1746	1136764800	0
719	2317	1135814400	0
719	2318	1132444800	0
719	252	1131753600	0
719	1809	1130630400	0
720	296	1377302400	0
720	1224	1366416000	0
720	1410	1208563200	0
720	948	1190937600	0
720	1605	1190419200	0
720	1584	1176336000	0
720	1076	1166313600	0
720	1856	1150243200	0
720	252	1146873600	0
720	208	1141689600	0
720	976	1140912000	0
720	427	1136592000	0
720	705	1136073600	0
720	1234	1128816000	0
720	104	1127260800	0
720	962	1125446400	0
720	1244	1124064000	0
720	764	1119484800	0
720	1912	1113782400	0
720	1793	1108252800	0
720	456	1107302400	0
720	1086	1104624000	0
720	192	1104537600	0
720	1066	1104364800	0
720	1074	1099785600	0
720	1134	1098144000	0
720	1472	1096416000	0
720	1067	1095465600	0
720	1545	1095120000	0
720	1932	1095033600	0
720	213	1094342400	0
720	1355	1092787200	0
720	1517	1089072000	0
720	240	1083715200	0
720	1563	1081987200	0
720	1712	1081468800	0
721	600	1083196800	0
721	1571	1411689600	0
721	2126	1393718400	0
721	2319	1392336000	0
721	139	1229385600	0
721	1757	1172188800	0
721	81	1164758400	0
721	1132	1103846400	0
721	1680	1098144000	0
721	807	1090022400	0
721	1441	1088812800	0
722	641	1095033600	0
722	181	1432771200	0
722	49	1424649600	0
722	2105	1418169600	0
722	979	1381190400	0
722	1200	1360022400	0
722	236	1308614400	0
722	1481	1205798400	0
722	374	1204243200	0
722	342	1200182400	0
722	340	1098921600	0
722	170	1098921600	0
723	1211	1085702400	0
723	2320	1247788800	0
723	285	1132963200	0
723	1087	1095120000	0
723	1633	1091577600	0
723	1970	1091491200	0
723	1439	1088380800	0
723	405	1087689600	0
724	1862	1369267200	0
724	2321	1175904000	0
724	628	1175126400	0
724	1861	1148428800	0
724	609	1133395200	0
724	526	1130198400	0
724	86	1094083200	0
724	563	1089763200	0
724	1439	1087776000	0
724	1956	1085097600	0
724	1871	1083801600	0
725	1592	1094947200	0
725	69	1455062400	0
725	2163	1440460800	0
725	853	1408665600	0
725	1571	1399766400	0
725	353	1309305600	0
725	80	1299024000	0
725	1543	1184889600	0
725	904	1136678400	0
725	1085	1132358400	0
725	1362	1132272000	0
725	668	1127779200	0
725	172	1122940800	0
725	332	1117065600	0
725	962	1111968000	0
725	837	1104278400	0
725	2089	1102118400	0
725	1067	1101081600	0
725	1633	1099008000	0
725	1610	1097193600	0
725	1087	1097107200	0
725	1860	1096156800	0
725	1970	1095984000	0
726	1889	1098662400	0
726	58	1098576000	0
726	1176	1423180800	0
726	2322	1408492800	0
726	2143	1290816000	0
726	914	1258243200	0
726	1212	1196640000	0
726	252	1158105600	0
726	683	1129593600	0
726	1810	1129248000	0
726	2011	1122854400	0
727	1441	1101427200	0
727	1087	1101168000	0
727	671	1432684800	0
727	1602	1414454400	0
727	30	1390608000	0
727	1562	1389657600	0
727	1566	1370217600	0
727	1034	1367452800	0
727	69	1308182400	0
727	1543	1185148800	0
727	315	1150329600	0
727	904	1136678400	0
727	668	1132185600	0
727	703	1125360000	0
727	1217	1104451200	0
727	2093	1103587200	0
728	1503	1101340800	0
728	1533	1101081600	0
728	345	1425859200	0
728	1158	1424390400	0
728	2055	1354492800	0
728	1750	1350345600	0
728	64	1278806400	0
728	1585	1219276800	0
728	1543	1185148800	0
728	1281	1132099200	0
728	772	1127433600	0
728	1159	1106265600	0
728	1627	1105315200	0
728	1622	1105056000	0
728	1525	1102982400	0
728	1441	1101427200	0
729	78	1096243200	0
729	2253	1443225600	0
729	419	1419984000	0
729	2235	1395446400	0
729	696	1369008000	0
729	914	1344729600	0
729	125	1219622400	0
729	762	1182556800	0
729	1546	1177372800	0
729	1832	1168128000	0
729	126	1168041600	0
729	1136	1154736000	0
729	330	1148774400	0
729	170	1121644800	0
729	824	1119830400	0
729	382	1107993600	0
729	416	1105574400	0
729	57	1104624000	0
729	1137	1104019200	0
729	922	1096416000	0
730	244	1085788800	0
730	1387	1424044800	0
730	2323	1415232000	0
730	52	1410480000	0
730	2324	1399766400	0
730	181	1299628800	0
730	1153	1126828800	0
730	1391	1112832000	0
730	12	1086825600	0
731	1929	1086220800	0
731	1929	1085529600	0
731	1929	1083888000	0
731	1440	1082851200	0
731	2325	1444867200	0
731	2326	1393200000	0
731	282	1357084800	0
731	1512	1286928000	0
731	742	1135641600	0
731	805	1131321600	0
731	1429	1126483200	0
731	1712	1091836800	0
731	1633	1090972800	0
732	2327	1418601600	0
732	1602	1414454400	0
732	282	1382486400	0
732	2053	1374969600	0
732	1632	1350432000	0
732	80	1299110400	0
732	1512	1292025600	0
732	308	1229212800	0
732	800	1202342400	0
732	81	1197331200	0
732	2328	1193443200	0
732	1582	1188950400	0
732	2329	1175299200	0
732	1589	1173744000	0
732	211	1161475200	0
732	904	1138320000	0
732	427	1135468800	0
732	1910	1126915200	0
732	1451	1120003200	0
732	59	1116288000	0
732	1870	1114300800	0
732	526	1114214400	0
732	1557	1112832000	0
732	192	1112745600	0
732	1943	1112659200	0
732	1087	1112659200	0
733	571	1082678400	0
733	1274	1445904000	0
733	49	1424649600	0
733	1063	1411689600	0
733	282	1393200000	0
733	1295	1363737600	0
733	323	1232496000	0
733	1191	1226793600	0
733	1546	1177372800	0
733	1943	1117843200	0
733	705	1117497600	0
733	131	1107648000	0
733	967	1097452800	0
733	532	1087257600	0
733	2024	1085184000	0
733	416	1084838400	0
734	1968	1095811200	0
735	1476	1098748800	0
734	707	1453852800	0
734	153	1444521600	0
734	2330	1443916800	0
734	486	1425600000	0
734	1140	1410566400	0
735	2331	1321660800	0
735	2332	1320019200	0
735	205	1260144000	0
735	1015	1252108800	0
734	2125	1396224000	0
734	1158	1393113600	0
734	1141	1391990400	0
734	672	1369094400	0
734	786	1357344000	0
735	1841	1184803200	0
735	2321	1173571200	0
734	1878	1281312000	0
734	64	1247011200	0
734	13	1236211200	0
734	1212	1234742400	0
734	1543	1184889600	0
734	126	1164326400	0
734	1006	1139270400	0
734	1244	1137542400	0
734	805	1131321600	0
734	598	1130457600	0
735	2333	1129334400	0
735	802	1125360000	0
734	1856	1126915200	0
734	1910	1126656000	0
735	530	1123891200	0
735	1028	1119571200	0
735	2334	1119571200	0
735	2335	1117756800	0
734	772	1124496000	0
735	774	1111708800	0
735	2025	1109116800	0
734	141	1117584000	0
734	608	1109289600	0
735	1353	1107129600	0
735	1899	1105833600	0
734	1064	1107561600	0
735	1150	1103328000	0
735	642	1102636800	0
735	1439	1101600000	0
735	2336	1101168000	0
734	1461	1100822400	0
734	1633	1099094400	0
734	1174	1098057600	0
734	532	1097107200	0
734	640	1096329600	0
734	1144	1096156800	0
736	1158	1421193600	0
736	2246	1411171200	0
736	2322	1408492800	0
736	1033	1382659200	0
736	2163	1375488000	0
736	322	1369267200	0
736	2156	1327363200	0
736	1873	1241827200	0
736	1036	1200268800	0
736	948	1190937600	0
736	2337	1173484800	0
736	81	1137801600	0
736	440	1119571200	0
736	650	1115683200	0
736	642	1103500800	0
736	1129	1100217600	0
736	1533	1097107200	0
736	640	1096329600	0
737	1189	1088208000	0
737	69	1451520000	0
737	153	1439164800	0
737	788	1431216000	0
737	2017	1428710400	0
737	1124	1419552000	0
737	792	1417478400	0
737	847	1414454400	0
737	393	1409788800	0
737	928	1401321600	0
737	1396	1393286400	0
737	752	1386028800	0
737	2037	1364428800	0
737	379	1361664000	0
737	2301	1361491200	0
737	1445	1355702400	0
737	2338	1325894400	0
737	1763	1310601600	0
737	2161	1258243200	0
737	1030	1251504000	0
737	1373	1203897600	0
737	2339	1196208000	0
737	1681	1151280000	0
737	173	1141689600	0
737	337	1136246400	0
737	142	1125187200	0
737	12	1120003200	0
737	1234	1119312000	0
737	764	1112227200	0
737	1369	1105574400	0
737	1493	1102636800	0
737	657	1099958400	0
737	2283	1097280000	0
737	1431	1096416000	0
737	600	1093824000	0
737	251	1091577600	0
737	1382	1090800000	0
737	883	1090800000	0
738	1759	1097193600	0
738	37	1450828800	0
738	1209	1425427200	0
738	2147	1414627200	0
738	2340	1412640000	0
738	160	1409616000	0
738	985	1377043200	0
738	282	1357862400	0
738	24	1349568000	0
738	353	1326758400	0
738	252	1165363200	0
738	962	1125446400	0
739	2092	1100044800	0
739	2341	1376006400	0
739	1516	1264204800	0
739	1386	1146614400	0
739	705	1137974400	0
739	1599	1124841600	0
739	1087	1102550400	0
740	1454	1088812800	0
740	1224	1452816000	0
740	69	1451520000	0
740	1116	1446422400	0
740	2268	1437004800	0
740	2342	1432252800	0
740	2343	1428537600	0
740	1556	1428105600	0
740	2344	1424217600	0
740	1719	1423008000	0
740	2345	1405987200	0
740	2346	1404518400	0
740	1396	1401062400	0
740	340	1400371200	0
740	486	1371340800	0
740	1959	1370649600	0
740	1566	1370217600	0
740	2347	1368662400	0
740	2325	1368230400	0
740	1034	1367712000	0
740	497	1363564800	0
740	2348	1355702400	0
740	1891	1339027200	0
740	322	1332979200	0
740	1424	1314230400	0
740	2349	1297036800	0
740	783	1291420800	0
740	2350	1287964800	0
740	2351	1279497600	0
740	2176	1242345600	0
740	98	1235433600	0
740	2352	1229990400	0
740	510	1228867200	0
740	172	1225152000	0
740	2353	1217980800	0
740	2354	1213660800	0
740	800	1210118400	0
740	1584	1208217600	0
740	204	1198540800	0
740	1305	1198108800	0
740	2355	1197504000	0
740	1855	1186012800	0
740	2086	1179619200	0
740	1589	1173744000	0
740	834	1153094400	0
740	2304	1150675200	0
740	1592	1145059200	0
740	250	1127088000	0
740	962	1125705600	0
740	2356	1124928000	0
740	1244	1124064000	0
740	272	1120780800	0
740	1858	1119916800	0
740	285	1118880000	0
740	764	1112313600	0
740	808	1108512000	0
740	1869	1106784000	0
740	725	1104278400	0
740	1355	1102291200	0
740	1438	1101600000	0
740	173	1101254400	0
740	1087	1099872000	0
740	1067	1099440000	0
740	59	1097452800	0
740	1440	1096934400	0
740	836	1096848000	0
740	422	1096848000	0
740	302	1096588800	0
740	1439	1096243200	0
740	1870	1096156800	0
740	1646	1095724800	0
740	405	1095552000	0
740	1134	1095379200	0
740	2357	1095379200	0
740	1800	1095292800	0
740	1181	1095120000	0
741	1454	1083196800	0
741	1880	1454284800	0
741	371	1438905600	0
741	2314	1430006400	0
741	2121	1421020800	0
741	1732	1420416000	0
741	2358	1420329600	0
741	1286	1416096000	0
741	847	1414454400	0
741	1244	1392422400	0
741	1198	1373673600	0
741	63	1355961600	0
741	1615	1355529600	0
741	282	1352851200	0
741	321	1348012800	0
741	1013	1329436800	0
741	1675	1323993600	0
741	769	1310601600	0
741	2359	1305072000	0
741	1617	1296518400	0
741	1885	1280707200	0
741	1460	1239235200	0
741	33	1220745600	0
741	516	1215648000	0
741	1410	1211241600	0
741	1401	1210032000	0
741	66	1209772800	0
741	35	1162512000	0
741	1592	1144627200	0
741	1386	1144281600	0
741	208	1141862400	0
741	2131	1139875200	0
741	528	1136764800	0
741	2360	1132444800	0
741	805	1131321600	0
741	1590	1129075200	0
741	1281	1124150400	0
741	1814	1122422400	0
741	1855	1119398400	0
741	1627	1114992000	0
741	1403	1114646400	0
741	534	1114646400	0
741	765	1114560000	0
741	1181	1112400000	0
741	1929	1111881600	0
741	705	1111795200	0
741	422	1108771200	0
741	141	1108425600	0
741	456	1107993600	0
741	787	1107216000	0
741	1985	1107129600	0
741	1412	1106956800	0
741	1205	1106006400	0
741	287	1105920000	0
741	1086	1104537600	0
741	1348	1103760000	0
741	1622	1103414400	0
741	2011	1101772800	0
741	1159	1101686400	0
741	1180	1101254400	0
741	982	1101168000	0
741	1924	1100736000	0
741	663	1100390400	0
741	85	1100390400	0
741	1065	1100390400	0
741	192	1100304000	0
741	332	1100217600	0
741	724	1100044800	0
741	1477	1099785600	0
741	555	1099526400	0
741	104	1099526400	0
741	526	1099526400	0
741	742	1099440000	0
741	251	1099440000	0
741	1463	1099353600	0
741	2213	1099353600	0
741	1889	1099267200	0
741	224	1099267200	0
741	1144	1099267200	0
741	1382	1099094400	0
741	532	1099094400	0
741	1968	1099094400	0
741	213	1099094400	0
741	405	1099008000	0
741	960	1098921600	0
741	1084	1098921600	0
741	2090	1098835200	0
741	704	1098835200	0
741	1134	1098144000	0
741	149	1097280000	0
741	1338	1092355200	0
741	1335	1086652800	0
741	1440	1085443200	0
741	167	1084320000	0
742	1174	1089590400	0
742	2069	1448150400	0
742	593	1435622400	0
742	813	1429056000	0
742	2340	1412640000	0
742	695	1394409600	0
742	484	1382918400	0
742	1991	1365897600	0
742	2361	1360108800	0
742	1927	1347321600	0
742	687	1332201600	0
742	987	1305417600	0
742	2362	1270339200	0
742	1676	1256774400	0
742	914	1251158400	0
742	1425	1218412800	0
742	1775	1214352000	0
742	2363	1204156800	0
742	1277	1190246400	0
742	683	1189036800	0
742	1333	1186444800	0
742	1230	1184198400	0
742	2065	1183852800	0
742	2364	1175299200	0
742	1546	1169769600	0
742	1006	1168300800	0
742	2365	1147132800	0
742	2140	1138233600	0
742	962	1132790400	0
742	982	1113609600	0
742	1134	1108512000	0
743	1150	1174262400	0
743	2366	1448928000	0
743	789	1447027200	0
743	1902	1429747200	0
743	625	1428019200	0
743	648	1427760000	0
743	2367	1425600000	0
743	2162	1422230400	0
743	2368	1409356800	0
743	2265	1402963200	0
743	1715	1374019200	0
743	954	1366329600	0
743	2156	1330387200	0
743	626	1261699200	0
743	1951	1248393600	0
743	2041	1248048000	0
743	2369	1219795200	0
743	1808	1219536000	0
743	1913	1209600000	0
743	1907	1205452800	0
743	1781	1203120000	0
743	2370	1195257600	0
743	655	1192924800	0
743	2371	1182988800	0
743	1353	1181865600	0
743	2337	1179100800	0
743	1914	1177632000	0
743	1909	1175385600	0
743	2372	1175212800	0
743	2174	1174608000	0
744	1873	1374278400	0
744	948	1190332800	0
744	1362	1132272000	0
744	1680	1123286400	0
744	621	1118361600	0
744	638	1111881600	0
744	1534	1100736000	0
744	1867	1098921600	0
744	1165	1098057600	0
744	1150	1097280000	0
744	1782	1096761600	0
744	2335	1096416000	0
744	2373	1096156800	0
744	1348	1095724800	0
745	1511	1449878400	0
745	1479	1439164800	0
745	2374	1423180800	0
745	912	1416528000	0
745	35	1413331200	0
745	282	1347926400	0
745	74	1269043200	0
745	896	1209340800	0
745	1694	1208736000	0
745	1060	1182124800	0
745	2020	1146268800	0
745	330	1145836800	0
745	683	1130198400	0
745	1696	1130025600	0
745	700	1125187200	0
745	701	1116374400	0
745	705	1111881600	0
745	967	1107129600	0
745	540	1105833600	0
745	1516	1105747200	0
745	1065	1101859200	0
745	702	1101686400	0
745	1491	1100649600	0
745	314	1096761600	0
745	571	1096416000	0
745	416	1095552000	0
745	1943	1095206400	0
745	724	1094688000	0
746	1943	1095206400	0
746	1451	1094947200	0
746	1865	1094774400	0
746	307	1408233600	0
746	282	1352505600	0
746	322	1332892800	0
746	573	1328572800	0
746	1604	1109980800	0
746	1517	1109376000	0
746	1455	1104278400	0
746	337	1101254400	0
746	1087	1098057600	0
747	1606	1087430400	0
747	1645	1083974400	0
747	2031	1449100800	0
747	2016	1441584000	0
747	1324	1438300800	0
747	1639	1430438400	0
747	1168	1427932800	0
747	2375	1426204800	0
747	14	1419379200	0
747	620	1415664000	0
747	886	1409616000	0
747	1062	1406678400	0
747	1024	1405468800	0
747	1650	1396569600	0
747	2063	1385337600	0
747	2376	1384214400	0
747	996	1366416000	0
747	2377	1364169600	0
747	1480	1360195200	0
747	115	1314316800	0
747	80	1313712000	0
747	1678	1178409600	0
747	1701	1174694400	0
747	198	1102550400	0
748	1517	1088985600	0
748	322	1332892800	0
748	734	1332633600	0
748	800	1219536000	0
748	1887	1178755200	0
748	1633	1109980800	0
748	58	1099008000	0
748	2213	1098230400	0
748	1604	1098144000	0
748	560	1096675200	0
749	906	1085097600	0
749	112	1453075200	0
749	436	1427673600	0
749	729	1414281600	0
749	181	1290124800	0
749	64	1246320000	0
749	1677	1209859200	0
749	1430	1197849600	0
749	2302	1193097600	0
749	903	1168732800	0
749	404	1119225600	0
749	273	1118448000	0
749	831	1112227200	0
749	1922	1094860800	0
749	215	1088726400	0
749	206	1088208000	0
749	12	1087344000	0
749	198	1087084800	0
749	908	1086566400	0
750	12	1086825600	0
750	906	1085097600	0
750	911	1438214400	0
750	729	1416268800	0
750	109	1398297600	0
750	115	1305504000	0
750	866	1208649600	0
750	683	1123804800	0
750	210	1118102400	0
750	764	1115596800	0
750	302	1114473600	0
750	2195	1106611200	0
750	170	1101513600	0
750	959	1093824000	0
750	476	1088208000	0
750	337	1088035200	0
750	206	1087257600	0
750	469	1087257600	0
751	2163	1440460800	0
751	2378	1428451200	0
751	743	1412208000	0
751	1571	1400457600	0
751	1823	1389744000	0
751	1847	1387411200	0
751	1251	1360886400	0
751	1480	1360195200	0
751	69	1298764800	0
751	2379	1268697600	0
751	316	1248566400	0
751	1543	1185148800	0
751	1064	1150502400	0
751	1856	1150156800	0
751	1857	1140825600	0
751	968	1127260800	0
751	1557	1112400000	0
751	1087	1109980800	0
752	69	1451520000	0
752	1116	1446422400	0
752	671	1432684800	0
752	1555	1431993600	0
752	847	1414454400	0
752	2243	1409443200	0
752	1224	1356393600	0
752	2380	1338595200	0
752	2381	1298160000	0
752	1348	1113350400	0
752	1633	1112486400	0
752	2089	1111881600	0
752	1082	1111536000	0
752	1087	1107302400	0
752	2382	1106784000	0
752	837	1106438400	0
753	1622	1106438400	0
753	2226	1105747200	0
753	2383	1417651200	0
753	1216	1409184000	0
753	868	1395100800	0
753	1984	1364774400	0
753	1146	1361404800	0
753	1767	1252195200	0
753	1697	1181865600	0
753	1402	1162684800	0
753	35	1162512000	0
753	555	1153267200	0
753	1137	1129939200	0
753	599	1123200000	0
753	1814	1121990400	0
753	141	1121126400	0
753	1875	1116460800	0
753	1082	1111536000	0
753	922	1109203200	0
753	1503	1107475200	0
753	1174	1107388800	0
753	1889	1107129600	0
754	1547	1086480000	0
754	908	1086307200	0
754	906	1085356800	0
754	181	1290211200	0
754	190	1249344000	0
754	273	1123200000	0
754	959	1094256000	0
754	12	1087344000	0
755	168	1090195200	0
756	408	1455235200	0
756	233	1451520000	0
756	37	1450828800	0
755	647	1427760000	0
755	1117	1419984000	0
756	1946	1441152000	0
756	69	1428192000	0
755	2384	1411257600	0
755	462	1405296000	0
756	1024	1423872000	0
756	1282	1423699200	0
756	1286	1416096000	0
756	1302	1413763200	0
755	519	1393459200	0
755	2236	1388966400	0
756	1292	1399766400	0
755	1706	1382659200	0
755	1984	1369872000	0
755	2385	1360108800	0
756	1141	1391990400	0
756	1706	1382659200	0
756	941	1376179200	0
756	755	1358726400	0
755	2386	1301875200	0
755	720	1287273600	0
756	413	1354406400	0
756	12	1351987200	0
756	2387	1342915200	0
756	2143	1299801600	0
755	1892	1270684800	0
755	1246	1264291200	0
755	1676	1256774400	0
756	1268	1293408000	0
756	758	1283644800	0
756	1708	1264723200	0
756	1585	1207353600	0
755	1410	1209513600	0
755	2388	1200441600	0
755	1385	1198281600	0
755	252	1185408000	0
755	2389	1182038400	0
755	35	1162771200	0
755	1746	1146873600	0
755	1834	1142553600	0
755	687	1136332800	0
755	1910	1134950400	0
756	1079	1118793600	0
755	1074	1134950400	0
755	1052	1131580800	0
755	1281	1127779200	0
755	772	1127433600	0
755	171	1125792000	0
755	2127	1118966400	0
755	1594	1112659200	0
756	192	1113350400	0
755	405	1107561600	0
755	131	1106697600	0
755	1627	1106524800	0
755	725	1104364800	0
755	1525	1103932800	0
756	1338	1103587200	0
756	1132	1103500800	0
756	1985	1103155200	0
755	1384	1101859200	0
755	599	1101686400	0
756	405	1101427200	0
756	1411	1101427200	0
756	170	1101081600	0
755	105	1101254400	0
755	1491	1100649600	0
755	1929	1100476800	0
756	724	1100044800	0
756	1889	1099958400	0
756	1945	1099526400	0
756	1477	1098835200	0
755	1174	1099526400	0
756	358	1098403200	0
756	1335	1097971200	0
755	2093	1099267200	0
755	1066	1099094400	0
755	1454	1098316800	0
757	178	1081728000	0
757	233	1451520000	0
757	69	1451520000	0
757	1302	1413763200	0
757	1999	1406764800	0
757	340	1400371200	0
757	1706	1382659200	0
757	1707	1380240000	0
757	914	1376438400	0
757	1179	1300665600	0
757	1708	1264723200	0
757	173	1158883200	0
757	576	1151798400	0
757	1138	1126310400	0
757	1079	1118793600	0
757	251	1108598400	0
757	192	1104710400	0
757	634	1104537600	0
757	358	1104192000	0
757	1132	1103760000	0
757	405	1103328000	0
757	78	1103155200	0
757	1411	1101427200	0
757	170	1099872000	0
757	1477	1099699200	0
757	417	1094342400	0
758	149	1087516800	0
758	1211	1086652800	0
758	419	1419984000	0
758	2127	1137628800	0
758	805	1131321600	0
758	1696	1129593600	0
758	2390	1115856000	0
758	528	1114214400	0
758	1081	1108339200	0
758	1338	1107820800	0
758	131	1107648000	0
758	1463	1097366400	0
758	2132	1094342400	0
758	1082	1093392000	0
758	1084	1092787200	0
758	2391	1092614400	0
758	1441	1092268800	0
758	1435	1090454400	0
758	1454	1090281600	0
759	167	1093910400	0
759	168	1083283200	0
759	2242	1441929600	0
759	1198	1420588800	0
759	1767	1391472000	0
759	108	1344038400	0
759	2392	1316995200	0
759	1410	1214092800	0
759	1543	1184889600	0
759	1335	1097193600	0
759	1595	1097020800	0
760	1440	1089417600	0
760	149	1087689600	0
760	1211	1086825600	0
760	1787	1105401600	0
760	2213	1100217600	0
760	1205	1097020800	0
760	736	1093564800	0
760	1082	1093392000	0
760	1441	1092268800	0
760	1085	1090972800	0
761	1225	1095465600	0
761	1279	1168214400	0
761	359	1125532800	0
761	285	1118966400	0
761	836	1096848000	0
761	1439	1096416000	0
761	532	1095552000	0
762	2007	1455062400	0
762	295	1434672000	0
762	1538	1387843200	0
762	411	1384646400	0
762	1279	1181260800	0
762	2393	1173052800	0
762	1461	1129680000	0
762	1391	1113177600	0
762	336	1106092800	0
763	530	1108598400	0
763	2394	1451865600	0
763	481	1447718400	0
763	1992	1431993600	0
763	813	1429056000	0
763	2094	1425168000	0
763	1731	1376956800	0
763	1315	1365552000	0
763	699	1339977600	0
763	2395	1302912000	0
763	1179	1300060800	0
763	1126	1282867200	0
763	513	1243468800	0
763	1989	1162425600	0
763	56	1161820800	0
763	571	1155081600	0
763	2318	1127606400	0
763	1911	1118620800	0
763	1869	1116806400	0
